SQ03,SQ04,SQ0502,SQ06,DQ02,DQ04,DQ08,DQ0801,Q010101,Q01010201,Q01010203,Q0119,Q01190100,Q0117,Q0120,Q012001,NHQ2,THQ01,THQ02,THQ03,THQ04,THQ05,THQ06,THQ07,THQ08,THQ09,THQ10,THQ11,THQ12,THQ13
98,2,51,8,2,6,6,3,1,2024,5,4,1,1600,1, ,400,100,0,0,0,0,200,100,0,0,0,0,0,0
1,1,35,1,1,5,4,3,1,2024,5,1, ,2200,1, ,1300,0,100,0,0,500,400,0,0,0,0,100,100,100
98,1,64,8,2,7,10,10,1,2024,1,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,50,1,2,4,11,3,1,2023,10,1, ,3500,3, ,600,400,0,0,100,0,0,100,0,0,0,0,0,0
98,2,42,17,97,5,2,1,1,2024,6,1, ,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,8,2,5,6,4,1,2023,10,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,34,8,1,1,4,4,1,2023,9,4,1,1600,1, ,300,0,0,0,0,100,100,100,0,0,0,0,0,0
98,1,51,3,2,3,7,4,1,2023,10,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,8,2,5,8,6,1,2024,2,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,43,4,2,5,9,7,1,2023,8,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,12,2,5,3,3,1,2024,4,4,1,1600,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
1,1,61,1,2,7,10,7,1,2024,1,1, ,2500,3, ,200,100,0,0,0,0,0,100,0,0,0,0,0,0
98,1,59,4,2,6,4,2,1,2024,5,1, ,2000,1, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
3,1,53,5,2,6,10,5,1,2023,8,1, ,3500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,47,15,2,5,8,8,1,2024,4,1, ,3800,3, ,1100,100,0,600,0,0,100,200,0,100,0,0,0,0
98,1,57,8,2,6,12,10,1,2024,1,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,67,6,2,7,7,5,1,2023,8,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,51,6,2,6,10,3,1,2024,3,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,62,8,2,7,99,99,1,2024,5,1, ,3600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,68,5,2,6,9,3,1,2023,9,1, ,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,33,8,2,3,6,3,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,50,8,2,5,7,7,1,2023,11,1, ,2500,1,5,200,0,100,0,0,100,0,0,0,0,0,0,0,0
2,1,62,1,2,7,10,10,1,2023,10,1, ,3500,3, ,600,0,0,0,0,0,100,200,100,0,100,100,0,0
1,1,62,3,2,6,13,13,1,2023,9,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,8,2,5,10,7,1,2023,7,1, ,3300,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,61,2,2,6,3,3,1,2024,4,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,63,10,2,7,3,3,1,2024,6,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,38,8,2,4,3,99,1,2023,8,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,40,4,2,5,3,3,1,2023,7,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,44,8,2,5,12,12,1,2023,10,3, ,2200,1,9,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,55,1,2,6,9,6,1,2023,8,1, ,2500,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,1, , , , ,1,2023,9,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,10,2,3,4,2,1,2024,6,1, ,2500,1,5,200,0,0,0,100,0,0,0,0,0,0,0,0,100
98,1,57,3, , , , ,1,2023,10,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,11,2,6,11,4,1,2023,8,5, , , , ,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,1,51,8,2,5,6,5,1,2024,4,5, , , , ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,46,8,2,5,8,5,1,2024,1,2, ,3500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,49,6,2,4,7,5,1,2023,7,1, ,3500,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,64,8,2,6,9,5,1,2024,6,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,65,8,2,7,7,7,1,2024,5,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,8,2,5,4,4,1,2023,7,1, ,2000,3, ,300,0,0,100,0,0,200,0,0,0,0,0,0,0
1,1,64,12,2,6,13,11,1,2024,1,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,30,8,1,1,3,3,1,2024,6,1, ,2000, , ,400,0,0,0,0,100,0,300,0,0,0,0,0,0
98,1,45,1,2,4,10,6,1,2023,11,4,1,1600,1, ,600,0,100,0,100,100,0,100,0,0,0,100,100,0
98,1,56,10,2,5,7,7,1,2023,7,4,1,1600,1,5,200,0,0,0,0,0,0,0,0,100,100,0,0,0
98,1,37,13,2,4,5,3,1,2023,9,1, ,2000,1, ,500,0,0,0,0,100,300,0,0,0,100,0,0,0
5,1,54,10,2,6,6,5,1,2024,2,4,1,1600,1,5,500,100,0,100,0,200,100,0,0,0,0,0,0,0
98,1,59,13,2,6,7,7,1,2023,8,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,8,2,6,5,4,1,2024,1,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,56,17,2,5,5,5,1,2023,12,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,13,2,6,5,3,1,2023,11,1, ,2500,1,5,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,1,52,8,97,6,7,4,1,2023,11,1, ,2200,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,4,97,1,5,5,1,2024,6,2, ,3500,1,2,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,1,44,1,1,1,5,5,1,2023,9,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,44,1,2,5,10,5,1,2024,6,4,1,1600,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,38,9,2,4,6,2,1,2023,7,1, ,1600,1, ,300,0,0,0,0,0,0,200,100,0,0,0,0,0
98,1,58,4,2,5,6,4,1,2024,1,4,1,1600,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,34,3,1,6,7,3,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,62,1,2,6,6,1,1,2024,5,1, ,1600,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,59,3,2,6,12,12,1,2024,1,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,38,3,1,1,4,4,1,2023,12,1, ,1600,1, ,900,0,0,0,100,0,100,300,100,0,0,200,100,0
98,1,67,3,2,7,99,99,1,2023,9,1, ,1500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,68,10,2,7,5,5,1,2023,11,4,1,1600,1,6,200,100,0,0,0,100,0,0,0,0,0,0,0,0
98,1,55,8,2,6,6,5,1,2023,9,2, ,2000,1,5,200,0,0,0,0,0,100,100,0,0,0,0,0,0
98,1,49,8, , , , ,1,2024,1,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,58,8,2,6,10,6,1,2023,12,1, ,1300,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,1,2,5,5,5,1,2023,12,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,1, , , , ,1,2024,4,1, ,3800,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,100
98,1,62,1,2,7,9,5,1,2023,11,4,1,1600,1, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,15,2,7,4,4,1,2024,6,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,8,2,4,11,8,1,2024,6,1, ,2500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,57,4,2,6,6,6,1,2024,4,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,56,8,2,6,8,3,1,2023,11,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,52,8,2,6,7,5,1,2023,9,3, ,2200,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,58,5,2,6,10,8,1,2023,8,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,34,6,1,1,3,3,1,2024,3,4,1,1600,1, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
5,1,45,8,2,4,11,11,1,2024,2,1, ,2500,3, ,600,100,100,100,0,300,0,0,0,0,0,0,0,0
98,1,47,10,2,5,11,10,1,2023,7,1, ,2500,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,49,8,2,6,8,1,1,2023,10,1, ,1200,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,61,10,2,7,9,6,1,2023,12,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,48,1,2,3,11,4,1,2024,5,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,46,2,97,5,8,8,1,2023,8,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,49,8,2,5,8,7,1,2024,3,3, ,2200,1,7,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,40,10,2,4,7,4,1,2024,4,1, ,2000,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,54,8,97,1,5,5,1,2024,3,1, ,2000,3, ,200,0,100,0,0,100,0,0,0,0,0,0,0,0
5,2,42,15,2,5,7,3,1,2024,3,4,1,1600,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,47,10,2,5,3,2,1,2024,4,3, ,2200,2,5,400,0,0,300,0,100,0,0,0,0,0,0,0,0
98,1,52,13,2,5,9,9,1,2024,3,1, ,2900,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,12,2,6,5,4,1,2024,3,4,1,2000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,15,1,1,3,3,1,2023,10,5, , , , ,300,0,0,0,0,0,0,200,0,100,0,0,0,0
98,1,43,8,2,2,4,4,1,2024,4,5, , , , ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,56,1, , , , ,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,10,1,1,2,2,1,2023,12,4,1,1600,1, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,2,57,14,2,6,5,4,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,30,8,2,4,4,2,1,2024,6,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,39,10,2,5,6,1,1,2023,9,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,43,15,1,7,7,3,1,2024,2,4,1,1600,1, ,300,0,0,0,0,0,100,0,0,0,0,0,200,0
98,1,29,10,1,1,5,5,1,2023,11,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,3,2,7,5,4,1,2023,10,3, ,2200,2, ,300,0,0,0,0,100,100,100,0,0,0,0,0,0
98,2,68,1,2,7,11,10,1,2024,1,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,38,12,2,4,6,2,1,2023,8,1, ,2500,1,6,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,1,41,3,2,5,6,4,1,2023,9,1, ,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,8,2,3,6,6,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,2,1,6,10,6,1,2024,1,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,40,10, , , , ,1,2023,11,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,63,11,2,6,12,7,1,2024,5,1, ,2500,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,2,31,1,1,1,99,99,1,2024,2,4,2,3500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,50,8,2,3,6,98,1,2024,5,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,9, , , , ,1,2023,10,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,51,5, , , , ,1,2023,9,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,8,2,3,7,7,1,2024,1,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,35,8,2,4,5,1,1,2023,10,4,1,1600,1,6,100,0,0,0,0,0,0,0,0,100,0,0,0,0
98,2,50,11,2,5,7,7,1,2024,6,1, ,3500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,8,2,5,8,8,1,2024,6,1, ,2500,1, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
1,1,48,8,2,5,10,1,1,2023,7,1, ,3000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,67,4,2,7,6,4,1,2024,4,4,1,1600,3,6,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,5,2,4,8,8,1,2023,8,1, ,3800,3, ,1300,100,100,0,0,300,200,300,100,0,100,100,0,0
98,2,47,11,1,1,9,9,1,2024,1,4,1,1600,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,60,15,2,6,5,5,1,2024,2,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,50,8,2,5,10,4,1,2023,7,1, ,2500,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,65,4,2,6,5,4,1,2024,1,4,1,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,8,97,1,5,5,1,2023,8,3, ,2200,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,55,1,97,1,3,3,1,2024,3,4,1,2500,1, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
98,1,57,14,2,2,4,2,1,2024,6,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,31,8,2,4,5,3,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,31,5,1,6,5,2,1,2023,7,1, ,1000, ,5,700,400,0,200,0,0,0,100,0,0,0,0,0,0
98,1,68,9, , , , ,1,2023,9,4,1,1600,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,42,4,2,5,7,1,1,2024,2,3, ,2000,3, ,200,0,0,0,0,0,0,100,100,0,0,0,0,0
98,1,48,8,2,3,8,5,1,2024,3,1, ,1300,1, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,1,49,8,2,3,4,4,1,2023,7,3, ,2000,1, ,400,0,0,100,0,0,0,200,0,0,0,100,0,0
1,1,35,1,1,1,3,3,1,2023,10,1, ,2500,1,5,200,0,0,0,0,0,200,0,0,0,0,0,0,0
98,2,63,9,2,6,5,2,1,2024,1,1, ,1600, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,32,8,1,6,11,4,1,2023,11,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,57,13,97,1,4,4,1,2023,12,4,1,1600,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,57,10,2,7,6,5,1,2024,2,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,56,2, , , , ,1,2023,11,5, , , , ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,49,1,2,5,8,7,1,2024,3,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,37,8,2,2,11,6,1,2023,7,1, ,2000,1, ,200,0,0,0,0,0,100,0,0,0,0,0,0,100
5,1,26,4,1,6,3,98,1,2023,8,1, ,2000,1, ,200,0,0,0,0,0,0,0,200,0,0,0,0,0
5,1,46,8,2,5,9,9,1,2023,10,1, ,2000,3, ,1200,100,100,0,100,0,100,200,100,100,200,100,0,100
98,1,37,1,2,3,13,11,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,41,1,1,1,7,7,1,2023,12,1, ,4500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,39,1,2,2,12,9,1,2024,4,4,1,2000,3, ,1500,100,300,0,200,100,200,100,100,100,100,200,0,0
98,1,42,8,2,4,9,4,1,2023,9,3, ,2000,3, ,300,0,100,0,100,0,100,0,0,0,0,0,0,0
98,1,47,5,2,5,7,4,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,60,1,2,6,8,8,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,8,2,7,10,6,1,2024,5,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,47,3,2,6,3,1,1,2023,12,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,33,14,2,4,6,6,1,2024,6,1, ,3000,2, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,54,8,2,5,11,8,1,2024,4,1, ,2000,3, ,200,0,0,0,0,0,100,0,0,100,0,0,0,0
4,2,45,5,2,5,8,8,1,2023,9,4,1,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,29,1,1,1,3,3,1,2023,12,1, ,2000,3, ,200,0,0,0,0,0,0,0,200,0,0,0,0,0
98,1,39,1,97,4,6,6,1,2023,11,1, ,2000,3, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
5,2,34,8,1,1,3,3,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,15,2,5,11,11,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,46,2,2,5,99,99,1,2023,10,4,2,2000,3, ,1400,100,100,0,0,100,200,700,100,100,0,0,0,0
98,1,41,5,1,6,10,5,1,2023,9,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,28,8,1,6,10,5,1,2023,12,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,40,8,2,2,7,4,1,2023,10,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,13,2,5,11,7,1,2024,6,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,42,8,2,5,11,10,1,2023,9,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,1,2,5,7,7,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,36,2,1,6,7,4,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,39,8, , , , ,1,2023,12,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,34,8,1,1,5,5,1,2023,10,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,64,15,2,6,8,3,1,2023,9,4,1,2000,3, ,300,0,0,0,0,100,100,0,100,0,0,0,0,0
98,1,27,4,1,1,4,4,1,2023,9,1, ,2000,1, ,200,0,0,0,0,0,100,100,0,0,0,0,0,0
98,1,37,12,1,1,5,5,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,11,1,1,10,10,1,2024,1,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,25,8,1,1,13,13,1,2023,8,1, ,2000,3, ,200,0,0,0,100,0,0,0,0,0,0,0,0,100
5,2,38,1,2,3,12,11,1,2023,11,1, ,3000,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,34,8,2,4,10,6,1,2024,2,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,37,12,1,4,13,3,1,2024,2,1, ,2400,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,8,2,3,12,9,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,35,6,2,4,7,4,1,2024,6,1, ,3000,3, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,53,12,2,6,10,10,1,2023,12,4,2,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,38,8,2,4,13,10,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,34,5,2,4,5,3,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,40,4,2,3,6,4,1,2023,11,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,55,15,2,6,9,9,1,2024,5,3, ,2200,3, ,200,0,0,0,0,0,200,0,0,0,0,0,0,0
98,1,38,1,1,6,11,10,1,2023,12,1, ,2000,1, ,400,0,0,0,0,200,0,100,0,100,0,0,0,0
5,1,44,8,2,5,7,4,1,2023,10,1, ,2000,1, ,300,0,100,0,0,100,0,100,0,0,0,0,0,0
98,1,53,4,2,6,7,5,1,2023,7,1, ,3000,3, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
2,2,51,8,2,5,8,3,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,39,2,2,2,11,10,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,50,8,2,5,8,6,1,2023,10,5, , , , ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,43,1,2,3,8,6,1,2024,2,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,27,9,1,6,99,4,1,2024,5,1, ,2000,1, ,300,100,0,0,0,0,100,0,0,0,0,0,0,100
3,1,48,15,2,5,10,6,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,34,8,2,4,10,10,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,4,2,5,7,7,1,2024,1,1, ,2000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,45,8,1,1,11,11,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,40,16,2,4,5,1,1,2023,7,5, , , , ,500,0,0,0,0,200,0,0,0,0,100,100,0,100
1,1,55,1,2,6,11,11,1,2024,5,1, ,3000,2, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,37,12,2,4,4,4,1,2024,1,5, , , , ,500,0,0,0,100,200,100,100,0,0,0,0,0,0
98,1,39,10,2,3,6,6,1,2023,10,3, ,2000,3, ,800,0,0,0,0,200,100,200,100,0,100,0,100,0
98,2,32,1,2,2,7,2,1,2024,4,1, ,2000,1, ,300,0,0,0,0,200,100,0,0,0,0,0,0,0
5,1,54,8,2,6,11,5,1,2023,9,3, ,2000,3, ,600,100,100,0,0,100,0,100,0,0,0,0,0,200
5,1,65,4,2,7,5,5,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,57,1,2,6,11,10,1,2023,7,1, ,2000,3, ,300,0,0,0,0,100,200,0,0,0,0,0,0,0
98,1,50,1,2,6,10,10,1,2024,3,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,39,13,1,1,6,6,1,2024,2,3, ,2000,1, ,900,0,0,200,100,0,100,200,0,0,200,100,0,0
2,1,56,8,2,6,10,5,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,38,3,1,1,5,5,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,36,9,2,4,10,6,1,2023,7,1, ,2000,1, ,200,0,100,0,0,0,100,0,0,0,0,0,0,0
3,1,36,12,2,4,8,4,1,2023,8,5, , , , ,1000,100,100,0,0,800,0,0,0,0,0,0,0,0
98,1,36,1,1,1,11,11,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,55,8,2,3,5,2,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,8,97,1,5,5,1,2024,5,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,29,3,1,1,4,4,1,2023,9,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,3,2,5,9,4,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,60,1,2,6,8,6,1,2024,5,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,31,8, , , , ,1,2023,12,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,44,5, , , , ,1,2023,10,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,49,1,1,1,11,11,1,2023,8,1, ,2300,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,47,1,2,5,10,10,1,2023,9,1, ,2000,1, ,300,100,0,0,0,0,0,0,0,0,0,200,0,0
98,2,29,1, , , , ,1,2023,10,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,70,1,2,7,5,5,1,2024,4,1, ,1500,1, ,400,0,0,0,0,0,0,100,0,0,100,200,0,0
98,2,32,8,2,2,8,4,1,2024,1,1, ,2000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,34,1,1,1,6,6,1,2023,8,5, , , , ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,55,8,2,6,6,5,1,2024,1,4,2,2000,3, ,500,0,0,0,0,300,100,0,100,0,0,0,0,0
98,2,33,3,2,4,8,3,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,1,2,5,11,7,1,2023,10,5, , , , ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,1,37,15,1,1,3,3,1,2023,7,1, ,1400,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,40,10,1,1,4,4,1,2024,4,1, ,2000, , ,800,0,0,100,0,0,600,0,0,0,0,0,100,0
